Avg_Pl1,Avg_Pl0,B365_Pl1,B365_Pl0,Date,Pl1_Rank,Player 1,Max_Pl1,Max_Pl0,PS_Pl1,PS_Pl0,Pl0_Rank,Player 0,Won,Indoor,Outdoor,Carpet,Clay,Grass,Greenset,Hard,Grand Slam,International,Premier,Tour Championships,1st Round,2nd Round,3rd Round,4th Round,Quarterfinals,Round Robin,Semifinals,The Final,Third Place
4.86,1.17,5.5,1.12,2010-09-17,106,Camerin M.E.,6.0,1.22,5.89,1.18,55,Groth J.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2.05,1.72,2.1,1.66,2010-09-17,103,Kudryavtseva A.,2.36,1.83,2.26,1.73,107,Pervak K.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2.47,1.52,2.62,1.44,2010-09-17,162,Han X.,2.8,1.62,2.55,1.6,100,Gallovits E.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2.11,1.68,2.1,1.66,2010-09-17,101,Zhang S.,2.33,1.75,2.33,1.69,144,Mirza S.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5.31,1.14,6.0,1.11,2010-09-18,100,Gallovits E.,6.25,1.17,6.16,1.17,55,Groth J.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.65,2.18,1.57,2.25,2010-09-18,103,Kudryavtseva A.,1.73,2.41,1.69,2.34,101,Zhang S.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
4.02,1.23,4.5,1.16,,103,Kudryavtseva A.,5.0,1.3,4.8,1.23,55,Groth J.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1.79,1.94,1.72,2.0,2010-09-13,154,Tatishvili A.,1.88,2.05,1.88,2.05,89,Molik A.,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.95,1.38,3.0,1.36,2010-09-13,133,Krajicek M.,3.28,1.44,3.28,1.4,48,Arvidsson S.,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.4,2.85,1.4,2.75,2010-09-14,153,Marino R.,1.44,3.28,1.4,3.28,209,El Tabakh H.,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3.22,1.32,3.25,1.33,2010-09-14,143,Perry S.,3.76,1.4,3.76,1.33,67,Larsson J.,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.44,2.7,1.4,2.75,2010-09-14,128,Mchale C.,1.53,2.8,1.53,2.74,149,Osterloh L.,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4.48,1.19,4.5,1.16,2010-09-14,120,Hlavackova A.,5.1,1.23,4.92,1.23,41,Goerges J.,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.32,3.23,1.3,3.4,2010-09-14,73,Oudin M.,1.4,3.6,1.35,3.56,159,Riske A.,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.38,2.92,1.4,2.75,2010-09-14,90,Lisicki S.,1.73,3.5,1.39,3.35,373,Glatch A.,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.23,3.94,1.22,4.0,2010-09-14,71,Mattek-Sands B.,1.29,5.01,1.22,5.01,306,Falconi I.,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.17,4.68,1.2,4.33,2010-09-14,18,Rezai A.,1.22,5.5,1.21,5.17,123,Craybas J.,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.89,1.84,1.83,1.83,2010-09-14,118,Lucic M.,2.03,1.98,2.03,1.91,104,Cirstea S.,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3.53,1.28,3.5,1.28,2010-09-14,98,Lepchenko V.,4.13,1.35,4.09,1.29,28,Safarova L.,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.29,3.47,1.3,3.4,2010-09-14,151,Paszek T.,1.33,4.33,1.31,3.88,360,Erakovic M.,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.37,3.0,1.3,3.4,2010-09-15,51,Zahlavova Strycova B.,1.43,3.39,1.37,3.39,179,Tetreault V.,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.06,9.4,1.04,10.0,2010-09-15,14,Bartoli M.,1.08,13.5,1.06,13.5,188,Foretz S.,1.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.45,2.69,1.4,2.75,2010-09-15,42,Govortsova O.,1.55,2.85,1.51,2.82,150,Dubois S.,0.0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.41,2.8,1.4,2.75,2010-09-15,28,Safarova L.,1.47,3.17,1.43,3.13,67,Larsson J.,1.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1.72,2.04,1.72,2.0,2010-09-15,41,Goerges J.,1.83,2.24,1.75,2.24,71,Mattek-Sands B.,0.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
6.93,1.09,7.0,1.08,2010-09-16,153,Marino R.,8.25,1.13,7.54,1.13,14,Bartoli M.,1.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3.2,1.33,3.4,1.3,2010-09-16,154,Tatishvili A.,3.54,1.4,3.54,1.35,73,Oudin M.,0.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1.53,2.42,1.53,2.37,2010-09-16,151,Paszek T.,1.6,2.75,1.53,2.72,123,Craybas J.,1.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2.53,1.5,2.62,1.44,2010-09-16,118,Lucic M.,2.85,1.57,2.7,1.54,48,Arvidsson S.,0.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1.68,2.11,1.66,2.1,2010-09-17,128,Mchale C.,1.75,2.31,1.7,2.31,179,Tetreault V.,1.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2.16,1.65,2.1,1.66,2010-09-17,150,Dubois S.,2.4,1.95,2.36,1.68,373,Glatch A.,0.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2.26,1.61,2.25,1.57,2010-09-17,151,Paszek T.,2.52,1.7,2.47,1.63,48,Arvidsson S.,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.79,1.96,1.72,2.0,2010-09-17,373,Glatch A.,1.9,2.2,1.9,2.03,128,Mchale C.,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.52,2.45,1.5,2.5,2010-09-18,71,Mattek-Sands B.,1.6,2.67,1.55,2.67,153,Marino R.,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2.66,1.46,2.75,1.4,2010-09-18,73,Oudin M.,2.85,1.53,2.77,1.52,28,Safarova L.,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.67,2.14,1.72,2.0,2010-09-18,151,Paszek T.,1.77,2.37,2.37,1.73,128,Mchale C.,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.59,2.29,1.53,2.37,2010-09-19,28,Safarova L.,1.69,2.45,1.67,1.37,71,Mattek-Sands B.,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2.58,1.48,2.75,1.44,2010-09-19,151,Paszek T.,2.88,1.55,2.88,1.49,71,Mattek-Sands B.,1.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
4.23,1.2,4.5,1.16,2010-09-20,87,Chang K.C.,5.21,1.25,5.21,1.21,28,Kleybanova A.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.56,2.35,1.53,2.37,2010-09-20,99,Pervak K.,1.63,2.63,1.63,2.47,68,Chan Y.J.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3.75,1.26,4.33,1.2,2010-09-20,204,Kim S.J.,4.55,1.31,4.55,1.25,50,Baltacha E.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.6,2.29,1.53,2.37,2010-09-20,49,Makarova E.,1.67,2.52,1.61,2.52,55,Benesova I.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4.02,1.22,4.33,1.2,2010-09-22,338,Hsieh S.W.,4.82,1.27,4.82,1.23,25,Martinez-Sanchez M.J.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.28,3.5,1.25,3.75,2010-09-22,38,Szavay A.,1.35,4.09,1.29,4.09,43,Hercog P.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3.3,1.31,3.5,1.28,2010-09-22,138,Namigata J.,3.85,1.36,3.73,1.33,51,Date Krumm K.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.45,2.65,1.4,2.75,2010-09-22,36,Shvedova Y.,1.5,2.96,1.47,2.96,53,Medina Garrigues A.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4.03,1.22,4.5,1.16,2010-09-22,65,Rodionova An.,4.68,1.25,4.68,1.24,20,Pavlyuchenkova A.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.19,4.51,1.14,5.0,2010-09-22,24,Kirilenko M.,1.22,5.1,1.22,4.96,234,Radwanska U.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.69,1.44,2.75,1.4,2010-09-22,113,Brianti A.,2.95,1.5,2.95,1.47,76,King V.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.5,1.51,2.5,1.5,2010-09-22,39,Zakopalova K.,2.89,1.57,2.89,1.48,42,Goerges J.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3.09,1.35,3.5,1.28,2010-09-22,100,Halep S.,3.67,1.42,3.67,1.34,59,Safina D.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.11,1.68,2.2,1.61,2010-09-22,77,Flipkens K.,2.26,1.83,2.13,1.83,95,Jovanovski B.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.26,3.7,1.22,4.0,2010-09-22,37,Ivanovic A.,1.3,4.29,1.27,4.29,64,Dushevina V.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.65,2.17,1.57,2.25,2010-09-22,19,Petrova N.,1.8,2.35,1.8,2.15,41,Groth J.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.6,2.26,1.57,2.25,2010-09-23,24,Kirilenko M.,1.67,2.5,1.67,2.38,59,Safina D.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.75,2.0,1.72,2010-09-23,49,Makarova E.,2.1,1.88,2.06,1.88,25,Martinez-Sanchez M.J.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3.45,1.29,3.75,1.25,2010-09-23,50,Baltacha E.,3.99,1.34,3.99,1.3,38,Szavay A.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3.85,1.24,4.33,1.2,2010-09-23,51,Date Krumm K.,4.47,1.3,4.47,1.26,20,Pavlyuchenkova A.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1.6,2.29,1.57,2.25,2010-09-23,64,Dushevina V.,1.7,2.52,1.61,2.51,39,Zakopalova K.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2.77,1.42,2.75,1.4,2010-09-23,77,Flipkens K.,2.95,1.49,2.9,1.48,36,Shvedova Y.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
4.74,1.17,5.0,1.14,2010-09-23,76,King V.,6.0,1.22,5.41,1.2,19,Petrova N.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1.24,3.83,1.22,4.0,2010-09-23,28,Kleybanova A.,1.3,4.35,1.27,4.35,99,Pervak K.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5.03,1.15,6.0,1.11,2010-09-24,77,Flipkens K.,6.54,1.22,6.54,1.15,19,Petrova N.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.54,2.41,1.5,2.5,2010-09-24,28,Kleybanova A.,1.6,2.59,1.58,2.59,49,Makarova E.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2.56,1.48,2.62,1.44,2010-09-24,51,Date Krumm K.,2.88,1.56,2.88,1.49,38,Szavay A.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3.05,1.36,3.0,1.36,2010-09-24,39,Zakopalova K.,3.5,1.45,3.21,1.41,59,Safina D.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2.08,1.71,2.1,1.66,2010-09-25,38,Szavay A.,2.25,1.8,2.14,1.8,28,Kleybanova A.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3.81,1.25,4.0,1.22,2010-09-25,39,Zakopalova K.,4.44,1.3,4.44,1.26,19,Petrova N.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2.99,1.37,3.25,1.33,2010-09-26,39,Zakopalova K.,3.33,1.41,3.33,1.39,28,Kleybanova A.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1.05,9.16,1.03,11.0,2010-09-20,123,Voegele S.,1.08,13.0,1.07,11.25,500,Abdurakhimova A.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5.35,1.14,6.0,1.11,2010-09-20,174,Tsurenko L.,7.5,1.17,6.73,1.15,72,Vesnina E.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.78,1.95,1.72,2.0,2010-09-20,159,Ivanova E.,1.9,2.17,1.87,2.06,131,O'Brien K.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3.21,1.32,3.5,1.28,2010-09-20,183,Rodionova Ar.,3.71,1.37,3.71,1.33,109,Rodina E.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.39,2.9,1.33,3.25,2010-09-21,125,Craybas J.,1.45,3.32,1.39,3.32,296,Palkina K.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.95,1.37,3.0,1.36,2010-09-21,245,Diyas Z.,3.33,1.44,3.33,1.39,81,Niculescu M.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.21,4.12,1.16,4.5,2010-09-21,27,Dulgheru A.,1.25,4.8,1.24,4.68,111,Nara K.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.78,1.42,3.0,1.36,2010-09-21,364,Guskova N.,3.2,1.56,2.63,1.56,165,Savchuk O.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.48,2.55,1.4,2.75,2010-09-21,135,Panova A.,1.55,2.8,1.55,2.67,146,Bratchikova N.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.44,1.53,2.5,1.5,2010-09-21,151,Bovina E.,2.63,1.63,2.47,1.63,102,Camerin M.E.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.12,5.78,1.1,6.5,2010-09-21,88,Rybarikova M.,1.15,6.92,1.14,6.92,400,Sharipova S.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5.12,1.15,5.0,1.14,2010-09-21,114,Kucova Z.,6.4,1.2,6.32,1.16,69,Chakvetadze A.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1.74,2.02,1.72,2.0,2010-09-21,163,Kustova D.,1.85,2.2,1.85,2.08,374,Abduraimova N.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
3.3,1.31,3.5,1.28,2010-09-21,232,Fedak Y.,4.0,1.4,3.79,1.32,82,Kudryavtseva A.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.87,1.39,3.0,1.36,2010-09-21,175,Bychkova E.,3.2,1.44,3.2,1.41,129,Mirza S.,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
5.97,1.11,7.0,1.08,2010-09-21,236,Georgatou E.,8.0,1.15,7.79,1.13,60,Amanmuradova A.,0.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
2.06,1.71,2.1,1.66,2010-09-22,123,Voegele S.,2.28,1.8,2.28,1.72,102,Camerin M.E.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2.97,1.37,3.25,1.33,2010-09-22,159,Ivanova E.,3.41,1.44,3.41,1.37,81,Niculescu M.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1.32,3.22,1.33,3.25,2010-09-22,82,Kudryavtseva A.,1.39,3.6,1.39,3.31,135,Panova A.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1.2,4.29,1.16,4.5,2010-09-22,69,Chakvetadze A.,1.23,4.88,1.23,4.88,109,Rodina E.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
4.2,1.21,4.0,1.22,2010-09-22,163,Kustova D.,5.09,1.25,5.09,1.21,88,Rybarikova M.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2.79,1.41,2.62,1.44,2010-09-22,125,Craybas J.,3.1,1.5,3.1,1.43,60,Amanmuradova A.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1.19,4.5,1.14,5.0,2010-09-22,72,Vesnina E.,1.22,5.21,1.21,5.21,165,Savchuk O.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3.78,1.25,4.0,1.22,2010-09-22,175,Bychkova E.,4.6,1.31,4.6,1.25,27,Dulgheru A.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1.82,1.91,1.83,1.83,2010-09-23,109,Rodina E.,1.95,2.09,1.85,2.09,123,Voegele S.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.52,2.46,1.5,2.5,2010-09-23,27,Dulgheru A.,1.62,2.75,1.61,2.52,81,Niculescu M.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.13,5.57,1.1,6.5,2010-09-23,72,Vesnina E.,1.17,7.06,1.14,7.06,163,Kustova D.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.67,2.14,1.61,2.2,2010-09-23,60,Amanmuradova A.,1.77,2.26,1.76,2.21,82,Kudryavtseva A.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1.31,3.35,1.28,3.5,2010-09-24,72,Vesnina E.,1.36,3.82,1.33,3.73,81,Niculescu M.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2.59,1.48,2.75,1.4,2010-09-24,109,Rodina E.,2.85,1.55,2.66,1.55,82,Kudryavtseva A.,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2.83,1.4,2.75,1.4,2010-09-25,82,Kudryavtseva A.,3.33,1.47,3.14,1.43,72,Vesnina E.,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
2.32,1.58,2.37,1.53,2010-09-26,33,Cibulkova D.,2.6,1.72,2.53,1.6,20,Pavlyuchenkova A.,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1.7,2.08,1.66,2.1,2010-09-26,35,Petkovic A.,1.77,2.38,1.72,2.28,46,Dulko G.,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1.66,2.14,1.61,2.2,2010-09-26,52,Benesova I.,1.73,2.4,1.72,2.28,53,Govortsova O.,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1.3,3.38,1.28,3.5,2010-09-26,25,Kanepi K.,1.35,3.77,1.33,3.77,68,Oudin M.,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2.13,1.68,2.25,1.57,2010-09-26,34,Kvitova P.,2.25,1.77,2.2,1.77,31,Bondarenko A.,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1.27,3.6,1.22,4.0,2010-09-26,29,Hantuchova D.,1.32,3.84,1.32,3.84,56,Kerber A.,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
3.5,1.28,3.5,1.28,2010-09-26,93,Chang K.C.,3.85,1.33,3.83,1.32,30,Safarova L.,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1.36,3.02,1.36,3.0,2010-09-26,92,Bondarenko K.,1.4,3.45,1.38,3.45,63,Medina Garrigues A.,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
,,,,2010-09-26,24,Martinez-Sanchez M.J.,,,,,26,Kirilenko M.,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2.21,1.64,2.2,1.61,2010-09-26,109,Arn G.,2.35,1.7,2.34,1.69,232,Robson L.,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2.47,1.52,2.5,1.5,2010-09-26,98,Morita A.,2.7,1.57,2.7,1.54,32,Pironkova T.,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1.11,6.3,1.08,7.0,2010-09-26,22,Pennetta F.,1.15,8.01,1.13,8.01,110,Mchale C.,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
3.12,1.34,3.0,1.36,2010-09-27,112,Nara K.,3.33,1.39,3.33,1.39,39,Shvedova Y.,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
6.32,1.11,7.0,1.08,2010-09-27,67,Date Krumm K.,8.2,1.13,8.2,1.11,15,Sharapova M.,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1.34,3.15,1.36,3.0,2010-09-27,17,Petrova N.,1.39,3.5,1.39,3.35,60,Vinci R.,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1.41,2.79,1.36,3.0,2010-09-27,40,Errani S.,1.48,3.1,1.43,3.1,50,Zahlavova Strycova B.,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
3.43,1.3,3.75,1.25,2010-09-27,36,Szavay A.,4.0,1.34,3.67,1.34,13,Kuznetsova S.,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1.25,3.77,1.22,4.0,2010-09-27,19,Peer S.,1.35,4.27,1.27,4.27,48,Bacsinszky T.,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2.09,1.69,2.0,1.72,2010-09-27,27,Kleybanova A.,2.7,1.87,2.07,1.87,38,Ivanovic A.,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2.08,1.7,2.1,1.66,2010-09-27,28,Dulgheru A.,2.24,1.85,2.24,1.75,43,Makarova E.,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2.07,1.7,2.1,1.66,2010-09-27,21,Wickmayer Y.,2.23,1.85,2.2,1.77,14,Bartoli M.,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
2.61,1.45,2.62,1.44,2010-09-27,42,Goerges J.,2.99,1.5,2.93,1.47,49,Safina D.,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1.7,2.09,1.72,2.0,2010-09-27,37,Zakopalova K.,1.8,2.22,1.8,2.15,172,Vandeweghe C.,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
1.35,3.19,1.33,3.25,2010-09-27,18,Rezai A.,1.4,3.57,1.35,3.57,45,Hercog P.,1.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
4.87,1.16,5.0,1.14,2010-09-27,53,Govortsova O.,5.54,1.2,5.54,1.19,9,Radwanska A.,0.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1.47,2.59,1.5,2.5,2010-09-27,6,Jankovic J.,1.55,3.0,1.54,2.7,31,Bondarenko A.,1.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4.17,1.21,4.5,1.16,2010-09-28,30,Safarova L.,5.0,1.25,4.63,1.24,11,Azarenka V.,0.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1.15,5.18,1.1,6.5,2010-09-28,4,Zvonareva V.,1.18,6.5,1.16,6.35,40,Errani S.,1.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2.84,1.4,3.0,1.36,2010-09-28,92,Bondarenko K.,3.25,1.5,3.25,1.4,20,Pavlyuchenkova A.,0.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1.34,3.12,1.3,3.4,2010-09-28,22,Pennetta F.,1.38,3.45,1.38,3.45,26,Kirilenko M.,1.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4.74,1.17,5.0,1.14,2010-09-28,39,Shvedova Y.,5.65,1.22,5.65,1.19,10,Dementieva E.,0.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2.95,1.37,3.0,1.36,2010-09-28,35,Petkovic A.,3.22,1.45,3.22,1.41,13,Kuznetsova S.,1.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1.74,2.02,1.72,2.0,2010-09-28,38,Ivanovic A.,1.87,2.1,1.88,2.04,14,Bartoli M.,0.0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
